### Cluster 45 — Symptoms (134)
Symptom,Frequency
pain in chest along sternum,sprained pain in left shoulder,1.0,1
pain in chest along sternum,yellow cheeks,1.0,1
pain in chest along sternum,deep-seated pain in right chest,1.0,1
pain in chest along sternum,indifferent,1.0,1
pain in chest along sternum,veins of hands swollen,1.0,1
pain in chest along sternum,paralytic heaviness of arms,1.0,1
pain in chest along sternum,tension in nape muscles,1.0,1
pain in chest along sternum,legs swollen,1.0,1
pain in chest along sternum,thorax stitches worse on cough,1.0,1
pain in chest along sternum,tearing pains from nape to sacrum,1.0,1
pain in chest along sternum,drawing from sacrum to right scrobiculum,1.0,1
pain in chest along sternum,limbs feel lame,1.0,1
pain in chest along sternum,vertebrae soreness worse on pressure,1.0,1
pain in chest along sternum,intellect impaired,1.0,1
pain in chest along sternum,pain in heel as if pinched,1.0,1
pain in chest along sternum,constrictive pressure below left clavicle,1.0,1
pain in chest along sternum,full heavy feeling in abdomen,1.0,1
pain in chest along sternum,urine profuse,1.0,1
pain in chest along sternum,cutting pain in arms,1.0,1
pain in chest along sternum,reduced freedom of arm use,1.0,1
pain in chest along sternum,back pains worse from touch,1.0,1
pain in chest along sternum,oppressive pain beneath right scapula,1.0,1
pain in chest along sternum,stitches beneath right scapula,1.0,1
pain in chest along sternum,restlessness of limbs,1.0,1
pain in chest along sternum,pressive pain in liver region,1.0,1
pain in chest along sternum,whites of eyes yellow,1.0,1
pain in chest along sternum,pressive pain in left neck muscles,1.0,1
pain in chest along sternum,rheumatic attack of arms with jaundice,1.0,1
pain in chest along sternum,lancinating pain in heart region,1.0,1
pain in chest along sternum,sternum pain worse on inspiration,1.0,1
pain in chest along sternum,cutting pains in calves,1.0,1
pain in chest along sternum,hard pressive pain below patella,1.0,1
pain in chest along sternum,fixed pain beneath right scapula,1.0,1
pain in chest along sternum,neck feels as if constricted by hand,1.0,1
pain in chest along sternum,drawing pain from right shoulder to wrist,1.0,1
pain in chest along sternum,eyes protuberant,1.0,1
pain in chest along sternum,aching soreness in vertebrae,1.0,1
pain in chest along sternum,pain extends into deltoid muscle,1.0,1
pain in chest along sternum,eyes burning,1.0,1
pain in chest along sternum,shooting pain in right hip,1.0,1
pain in chest along sternum,violent stitches in right thorax,1.0,1
intellect dull,heaviness in nape muscles,1.0,1
intellect dull,severe pains under left scapula,1.0,1
intellect dull,violent pain under seventh rib,1.0,1
intellect dull,stiffness of right knee,1.0,1
intellect dull,tearing in metacarpal bones,1.0,1
intellect dull,limbs feel stiff,1.0,1
intellect dull,coldness of left arm,1.0,1
intellect dull,pain behind sternum,1.0,1
intellect dull,oedema,1.0,1
intellect dull,sensation as if lower lumbar vertebrae would separate,1.0,1
intellect dull,bitter taste when drinking,1.0,1
intellect dull,violent pain in knee,1.0,1
intellect dull,vertebrae separation sensation on stooping,1.0,1
intellect dull,sensation as if abdomen constricted with string,1.0,1
intellect dull,violent tearing pains in limbs,1.0,1
intellect dull,ankle hardest on inner side,1.0,1
intellect dull,neck feels as if broken,1.0,1
intellect dull,pulse full,1.0,1
intellect dull,thorax stitches worse on inspiration,1.0,1
intellect dull,pain in cervical muscles,1.0,1
intellect dull,limbs feel heavy,1.0,1
intellect dull,hands hot,1.0,1
intellect dull,drawing in occiput,1.0,1
intellect dull,stiffness of wrists,1.0,1
intellect dull,drawing in nape,1.0,1
intellect dull,paralytic pain in left shoulder,1.0,1
intellect dull,hip pain extends to feet,1.0,1
intellect dull,thorax stitches worse on motion,1.0,1
intellect dull,pain in right clavicle,1.0,1
intellect dull,rheumatic troubles about chest,1.0,1
intellect dull,sensation of sand in eye,1.0,1
intellect dull,urine dark yellow,1.0,1
intellect dull,oedema from venous congestion,1.0,1
intellect dull,violent tearing pains in back,1.0,1
intellect dull,pain under right shoulder blade,1.0,1
intellect dull,stiffness of right neck muscles,1.0,1
intellect dull,sole cramps worse by putting foot down,1.0,1
intellect dull,hip pain worse on right side,1.0,1
intellect dull,severe pain in spine between shoulders,1.0,1
intellect dull,amaurosis from rheumatic troubles,1.0,1
intellect dull,anxious,1.0,1
intellect dull,sensation as if weights hung on right leg,1.0,1
intellect dull,lancinating pains in pectoral muscles,1.0,1
intellect dull,head drawn to left,1.0,1
intellect dull,stitches in right side of chest,1.0,1
intellect dull,pressing pain beneath right scapula,1.0,1
intellect dull,pain across umbilicus,1.0,1
intellect dull,rose-red elastic swelling,1.0,1
intellect dull,fingertips cold,1.0,1
intellect dull,violent pain in popliteal space,1.0,1
intellect dull,tightness of chest,1.0,1
intellect dull,urine milky,1.0,1
intellect dull,foot oedematous,1.0,1
intellect dull,associated with hepatic affections,1.0,1
intellect dull,yellow nose,1.0,1
intellect dull,cutting pains in arms,1.0,1
intellect dull,shoulder pain from scapula,1.0,1
intellect dull,rheumatic troubles about abdomen,1.0,1
intellect dull,left half of neck stiff,1.0,1
intellect dull,pressure extending to neck,1.0,1
intellect dull,pulse hard,1.0,1
intellect dull,hip pain extends to legs,1.0,1
intellect dull,paralytic pain in left arm,1.0,1
intellect dull,tongue thickly coated yellow,1.0,1
intellect dull,swelling of elbows,1.0,1
intellect dull,vertebrae soreness worse by motion,1.0,1
intellect dull,antidotes bryonia,1.0,1
intellect dull,constant pain under right scapula,1.0,1
intellect dull,bitter taste when eating,1.0,1
intellect dull,rose-coloured elastic swelling of ankle joints,1.0,1
intellect dull,finger pain worse by pressure,1.0,1
intellect dull,pain over elbow joint,1.0,1
intellect dull,burning in right knee,1.0,1
intellect dull,patient sensitive to touch,1.0,1
intellect dull,face yellow,1.0,1
intellect dull,yellow forehead,1.0,1
intellect dull,pain extends into chest,1.0,1
intellect dull,stiffness of cervical muscles,1.0,1
intellect dull,trembling of knees,1.0,1
intellect dull,urine turbid,1.0,1
intellect dull,periodic tightness in chest,1.0,1
intellect dull,tension in occiput,1.0,1
intellect dull,heaviness in occiput,1.0,1
intellect dull,spasmodic drawing pains in inguinal regions,1.0,1
intellect dull,pain extends into stomach,1.0,1
intellect dull,oedema mostly about ankle,1.0,1
intellect dull,eyes red,1.0,1
intellect dull,cramps in soles of feet,1.0,1
intellect dull,soreness in right chest,1.0,1
intellect dull,hip pain extends to abdomen,1.0,1
intellect dull,violent pains in right shoulder joint,1.0,1
intellect dull,sprained pain in left shoulder,1.0,1
intellect dull,pain in chest along sternum,1.0,1
intellect dull,yellow cheeks,1.0,1
intellect dull,deep-seated pain in right chest,1.0,1
intellect dull,indifferent,1.0,1
intellect dull,veins of hands swollen,1.0,1
intellect dull,paralytic heaviness of arms,1.0,1
intellect dull,tension in nape muscles,1.0,1
intellect dull,legs swollen,1.0,1
intellect dull,thorax stitches worse on cough,1.0,1
intellect dull,tearing pains from nape to sacrum,1.0,1
intellect dull,drawing from sacrum to right scrobiculum,1.0,1
intellect dull,limbs feel lame,1.0,1
intellect dull,vertebrae soreness worse on pressure,1.0,1
intellect dull,intellect impaired,1.0,1
intellect dull,pain in heel as if pinched,1.0,1
intellect dull,constrictive pressure below left clavicle,1.0,1
intellect dull,full heavy feeling in abdomen,1.0,1
intellect dull,urine profuse,1.0,1
intellect dull,cutting pain in arms,1.0,1
intellect dull,reduced freedom of arm use,1.0,1
intellect dull,back pains worse from touch,1.0,1
intellect dull,oppressive pain beneath right scapula,1.0,1
intellect dull,stitches beneath right scapula,1.0,1
intellect dull,restlessness of limbs,1.0,1
intellect dull,pressive pain in liver region,1.0,1
intellect dull,whites of eyes yellow,1.0,1
intellect dull,pressive pain in left neck muscles,1.0,1
intellect dull,rheumatic attack of arms with jaundice,1.0,1
intellect dull,lancinating pain in heart region,1.0,1
intellect dull,sternum pain worse on inspiration,1.0,1
intellect dull,cutting pains in calves,1.0,1
intellect dull,hard pressive pain below patella,1.0,1
intellect dull,fixed pain beneath right scapula,1.0,1
intellect dull,neck feels as if constricted by hand,1.0,1
intellect dull,drawing pain from right shoulder to wrist,1.0,1
intellect dull,eyes protuberant,1.0,1
intellect dull,aching soreness in vertebrae,1.0,1
intellect dull,pain extends into deltoid muscle,1.0,1
intellect dull,eyes burning,1.0,1
intellect dull,shooting pain in right hip,1.0,1
intellect dull,violent stitches in right thorax,1.0,1
hands hot,heaviness in nape muscles,1.0,1
hands hot,severe pains under left scapula,1.0,1
hands hot,violent pain under seventh rib,1.0,1
hands hot,stiffness of right knee,1.0,1
hands hot,tearing in metacarpal bones,1.0,1
hands hot,limbs feel stiff,1.0,1
hands hot,coldness of left arm,1.0,1
hands hot,pain behind sternum,1.0,1
hands hot,oedema,1.0,1
hands hot,sensation as if lower lumbar vertebrae would separate,1.0,1
hands hot,bitter taste when drinking,1.0,1
hands hot,violent pain in knee,1.0,1
hands hot,vertebrae separation sensation on stooping,1.0,1
hands hot,sensation as if abdomen constricted with string,1.0,1
hands hot,violent tearing pains in limbs,1.0,1
hands hot,ankle hardest on inner side,1.0,1
hands hot,neck feels as if broken,1.0,1
hands hot,pulse full,1.0,1
hands hot,thorax stitches worse on inspiration,1.0,1
hands hot,pain in cervical muscles,1.0,1
hands hot,limbs feel heavy,1.0,1
hands hot,drawing in occiput,1.0,1
hands hot,stiffness of wrists,1.0,1
hands hot,drawing in nape,1.0,1
hands hot,paralytic pain in left shoulder,1.0,1
hands hot,hip pain extends to feet,1.0,1
hands hot,thorax stitches worse on motion,1.0,1
hands hot,pain in right clavicle,1.0,1
hands hot,rheumatic troubles about chest,1.0,1
hands hot,sensation of sand in eye,1.0,1
hands hot,urine dark yellow,1.0,1
hands hot,oedema from venous congestion,1.0,1
hands hot,violent tearing pains in back,1.0,1
hands hot,pain under right shoulder blade,1.0,1
hands hot,stiffness of right neck muscles,1.0,1
hands hot,sole cramps worse by putting foot down,1.0,1
hands hot,hip pain worse on right side,1.0,1
hands hot,severe pain in spine between shoulders,1.0,1
hands hot,amaurosis from rheumatic troubles,1.0,1
hands hot,anxious,1.0,1
hands hot,sensation as if weights hung on right leg,1.0,1
hands hot,lancinating pains in pectoral muscles,1.0,1
hands hot,head drawn to left,1.0,1
hands hot,stitches in right side of chest,1.0,1
hands hot,pressing pain beneath right scapula,1.0,1
hands hot,pain across umbilicus,1.0,1
hands hot,rose-red elastic swelling,1.0,1
hands hot,fingertips cold,1.0,1
hands hot,violent pain in popliteal space,1.0,1
hands hot,tightness of chest,1.0,1
hands hot,urine milky,1.0,1
hands hot,foot oedematous,1.0,1
hands hot,associated with hepatic affections,1.0,1
hands hot,yellow nose,1.0,1
hands hot,cutting pains in arms,1.0,1
hands hot,shoulder pain from scapula,1.0,1
hands hot,rheumatic troubles about abdomen,1.0,1
hands hot,left half of neck stiff,1.0,1
hands hot,pressure extending to neck,1.0,1
hands hot,pulse hard,1.0,1
hands hot,hip pain extends to legs,1.0,1
hands hot,paralytic pain in left arm,1.0,1
hands hot,tongue thickly coated yellow,1.0,1
hands hot,intellect dull,1.0,1
hands hot,swelling of elbows,1.0,1
hands hot,vertebrae soreness worse by motion,1.0,1
hands hot,antidotes bryonia,1.0,1
hands hot,constant pain under right scapula,1.0,1
hands hot,bitter taste when eating,1.0,1
hands hot,rose-coloured elastic swelling of ankle joints,1.0,1
hands hot,finger pain worse by pressure,1.0,1
hands hot,pain over elbow joint,1.0,1
hands hot,burning in right knee,1.0,1
hands hot,patient sensitive to touch,1.0,1
hands hot,face yellow,1.0,1
hands hot,yellow forehead,1.0,1
hands hot,pain extends into chest,1.0,1
hands hot,stiffness of cervical muscles,1.0,1
hands hot,trembling of knees,1.0,1
hands hot,urine turbid,1.0,1
hands hot,periodic tightness in chest,1.0,1
hands hot,tension in occiput,1.0,1
hands hot,heaviness in occiput,1.0,1
hands hot,spasmodic drawing pains in inguinal regions,1.0,1
hands hot,pain extends into stomach,1.0,1
hands hot,oedema mostly about ankle,1.0,1
hands hot,eyes red,1.0,1
hands hot,cramps in soles of feet,1.0,1
hands hot,soreness in right chest,1.0,1
hands hot,hip pain extends to abdomen,1.0,1
hands hot,violent pains in right shoulder joint,1.0,1
hands hot,sprained pain in left shoulder,1.0,1
hands hot,pain in chest along sternum,1.0,1
hands hot,yellow cheeks,1.0,1
hands hot,deep-seated pain in right chest,1.0,1
hands hot,indifferent,1.0,1
hands hot,veins of hands swollen,1.0,1
hands hot,paralytic heaviness of arms,1.0,1
hands hot,tension in nape muscles,1.0,1
hands hot,legs swollen,1.0,1
hands hot,thorax stitches worse on cough,1.0,1
hands hot,tearing pains from nape to sacrum,1.0,1
hands hot,drawing from sacrum to right scrobiculum,1.0,1
hands hot,limbs feel lame,1.0,1
hands hot,vertebrae soreness worse on pressure,1.0,1
hands hot,intellect impaired,1.0,1
hands hot,pain in heel as if pinched,1.0,1
hands hot,constrictive pressure below left clavicle,1.0,1
