### Cluster 23 — Symptoms (183)
Symptom,Frequency
numb tingling in hands,sudden attack in acute articular rheumatism,1.0,1
numb tingling in hands,coldness in feet especially toes,1.0,1
numb tingling in hands,paralysis of wrist,1.0,1
numb tingling in hands,strong pulse,1.0,1
numb tingling in hands,numb tingling in arms,1.0,1
numb tingling in hands,light aggravates,1.0,1
numb tingling in hands,dry hot skin,1.0,1
numb tingling in hands,inflamed joints,1.0,1
numb tingling in hands,cries if touched,1.0,1
numb tingling in hands,sensitiveness to cold air,1.0,1
numb tingling in hands,predicts death day,1.0,1
numb tingling in hands,burning pain on moving eyes,1.0,1
numb tingling in hands,tingling upward on stepping,1.0,1
numb tingling in hands,cutting pain in knees,1.0,1
numb tingling in hands,toes go to sleep while walking,1.0,1
numb tingling in hands,inflammation in cellular tissues,1.0,1
numb tingling in hands,thirst,1.0,1
numb tingling in hands,hot feet,1.0,1
numb tingling in hands,bruised feeling,1.0,1
numb tingling in hands,tearing pain in nape,1.0,1
numb tingling in hands,formication up back,1.0,1
numb tingling in hands,transient bone pains in metacarpal bones,1.0,1
numb tingling in hands,back stiffness,1.0,1
numb tingling in hands,shortened tendo achillis,1.0,1
numb tingling in hands,pressing pain on moving eyes,1.0,1
numb tingling in hands,shooting pain on moving eyes,1.0,1
numb tingling in hands,tearing pain from shoulder to fingers,1.0,1
numb tingling in hands,numbness of affected parts,1.0,1
numb tingling in hands,numb tingling in fingers,1.0,1
numb tingling in hands,quieter morning with excessive sweat,1.0,1
numb tingling in hands,constriction about head,1.0,1
numb tingling in hands,hot palms,1.0,1
numb tingling in hands,trembling with shooting pains,1.0,1
numb tingling in hands,shooting pain in right elbow to wrist worse flexing fingers,1.0,1
numb tingling in hands,cold sensation down spine,1.0,1
numb tingling in hands,jerking pain down left back,1.0,1
numb tingling in hands,shooting pain in right upper arm,1.0,1
numb tingling in hands,dull pain in neck muscles,1.0,1
numb tingling in hands,anxiety about heart,1.0,1
numb tingling in hands,hot right hip joint,1.0,1
numb tingling in hands,drawing pain in scapulae,1.0,1
numb tingling in hands,drawing in tendinous expansions,1.0,1
numb tingling in hands,tearing pain in left hip joint,1.0,1
numb tingling in hands,convulsive contracting of limbs,1.0,1
numb tingling in hands,bright red joints,1.0,1
numb tingling in hands,coldness of extremities,1.0,1
numb tingling in hands,tingling down left arm,1.0,1
numb tingling in hands,numbness of arms,1.0,1
numb tingling in hands,drawing pain in elbow joints,1.0,1
numb tingling in hands,tensive pain in lumbar region worse stepping,1.0,1
numb tingling in hands,bruised pain between shoulders,1.0,1
numb tingling in hands,crawling in limbs,1.0,1
numb tingling in hands,paralytic pain decin thumb,1.0,1
numb tingling in hands,stinging in kidney region,1.0,1
numb tingling in hands,cutting pain from spine to abdomen,1.0,1
numb tingling in hands,coldness of ankles,1.0,1
numb tingling in hands,throbbing knees,1.0,1
numb tingling in hands,painful right hip joint especially to touch,1.0,1
numb tingling in hands,painful knees,1.0,1
numb tingling in hands,weariness,1.0,1
numb tingling in hands,acuteness of senses,1.0,1
numb tingling in hands,stiff legs after cold,1.0,1
numb tingling in hands,heartburn down back,1.0,1
numb tingling in hands,tearing pains in small of back worse by pressure,1.0,1
numb tingling in hands,heavy limbs during repose,1.0,1
numb tingling in hands,swollen right hip joint,1.0,1
numb tingling in hands,great agitation about heart,1.0,1
numb tingling in hands,hot hands,1.0,1
numb tingling in hands,contracted pulse,1.0,1
numb tingling in hands,painful shoulders feel sinking under weight,1.0,1
numb tingling in hands,violent digging pains in chest sides worse inspiration,1.0,1
numb tingling in hands,tearing pain in deep neck muscles,1.0,1
numb tingling in hands,severe tearing in left humerus head,1.0,1
numb tingling in hands,pain in right shoulder joint,1.0,1
numb tingling in hands,pains to right ear,1.0,1
numb tingling in hands,tearing pain from shoulder to wrist,1.0,1
numb tingling in hands,violent digging pains in back worse inspiration,1.0,1
numb tingling in hands,exhaustion,1.0,1
numb tingling in hands,full pulse,1.0,1
numb tingling in hands,drawing pain in right upper arm,1.0,1
numb tingling in hands,anxious lamentations,1.0,1
numb tingling in hands,tearing pain in scapulae,1.0,1
numb tingling in hands,helplessness with pain in femur head,1.0,1
numb tingling in hands,sweaty palms,1.0,1
numb tingling in hands,hurried thought changes,1.0,1
numb tingling in hands,coldness of arms,1.0,1
numb tingling in hands,heavy feeling,1.0,1
numb tingling in hands,formication of scalp as if hair stands on end,1.0,1
numb tingling in hands,numbness in small of back to legs,1.0,1
numb tingling in hands,cramping pain in forearm,1.0,1
numb tingling in hands,sensation of swollen parts,1.0,1
numb tingling in hands,numbness in limbs after sitting,1.0,1
numb tingling in hands,stitching pain in knee joints,1.0,1
numb tingling in hands,acute rheumatic fevers,1.0,1
numb tingling in hands,tensive pain in sacral region worse jars,1.0,1
numb tingling in hands,formication of hands,1.0,1
numb tingling in hands,cold sensation between scapulae,1.0,1
numb tingling in hands,inflammation in serous tissues,1.0,1
numb tingling in hands,creeping pain in fingers worse writing,1.0,1
numb tingling in hands,paralytic stiffness of right upper arm,1.0,1
numb tingling in hands,drawing pain in limb joints,1.0,1
numb tingling in hands,painful limbs during repose,1.0,1
numb tingling in hands,great thirst for cold water,1.0,1
numb tingling in hands,cold fingers,1.0,1
numb tingling in hands,numbness down left arm,1.0,1
numb tingling in hands,transient bone pains in long bones,1.0,1
numb tingling in hands,intolerable pains driving to delirium,1.0,1
numb tingling in hands,feet go to sleep while walking,1.0,1
numb tingling in hands,lost sensation in fingers,1.0,1
numb tingling in hands,drawing pains in muscles of neck,1.0,1
numb tingling in hands,rheumatism of facial muscles sensitive to touch,1.0,1
numb tingling in hands,pressive pain in lumbar region worse stepping,1.0,1
numb tingling in hands,cold sweat on toes,1.0,1
numb tingling in hands,small pulse,1.0,1
numb tingling in hands,variable humor,1.0,1
numb tingling in hands,dull pain in right elbow to wrist worse flexing fingers,1.0,1
numb tingling in hands,constriction about chest,1.0,1
numb tingling in hands,formication down back,1.0,1
numb tingling in hands,drawing pain in shoulder joints,1.0,1
numb tingling in hands,drawing pain in wrists,1.0,1
numb tingling in hands,intense pain down left arm,1.0,1
numb tingling in hands,formication of arms,1.0,1
numb tingling in hands,hot dry skin,1.0,1
numb tingling in hands,tension about ankles,1.0,1
numb tingling in hands,sore neck painful to touch,1.0,1
numb tingling in hands,coldness of feet,1.0,1
numb tingling in hands,drawing pain in left hip joint,1.0,1
numb tingling in hands,great sadness,1.0,1
numb tingling in hands,vexation with self,1.0,1
numb tingling in hands,cold sweat on arms,1.0,1
numb tingling in hands,bruised pain down back,1.0,1
numb tingling in hands,fear of death,1.0,1
numb tingling in hands,intermittent pulse,1.0,1
numb tingling in hands,digging pain down left back,1.0,1
numb tingling in hands,confused ideas,1.0,1
numb tingling in hands,intolerable pain,1.0,1
numb tingling in hands,little difficulties insurmountable,1.0,1
numb tingling in hands,tired limbs during repose,1.0,1
numb tingling in hands,great anxiety,1.0,1
numb tingling in hands,ophthalmia from cold dry winds,1.0,1
numb tingling in hands,head insecurity due to lack of muscle control worse toward night,1.0,1
numb tingling in hands,cold sweat on soles,1.0,1
numb tingling in hands,bruised pain in last lumbar vertebra,1.0,1
numb tingling in hands,dull pain in back muscles,1.0,1
numb tingling in hands,death-like oppression about heart,1.0,1
numb tingling in hands,noise aggravates,1.0,1
numb tingling in hands,swollen knees,1.0,1
numb tingling in hands,heavy pain in neck muscles,1.0,1
numb tingling in hands,effective early before disease localization,1.0,1
numb tingling in hands,paralytic drawing in feet,1.0,1
numb tingling in hands,knife-like pain in knee joints,1.0,1
numb tingling in hands,numbness of whole limb after sitting,1.0,1
numb tingling in hands,tearing pain from shoulder to forearm,1.0,1
numb tingling in hands,tingling with shooting pains,1.0,1
numb tingling in hands,sleeplessness from knee pain must sit up,1.0,1
numb tingling in hands,stiffness worse on motion,1.0,1
numb tingling in hands,bad effects of cold dry winds,1.0,1
numb tingling in hands,dreadful apprehension,1.0,1
numb tingling in hands,deep red vessels,1.0,1
numb tingling in hands,tearing pain in wrists,1.0,1
numb tingling in hands,lameness of affected parts,1.0,1
numb tingling in hands,constriction about precordia,1.0,1
stiffness worse on motion,lack of power in limbs after sitting,1.0,1
stiffness worse on motion,tension as if bandaged when walking,1.0,1
stiffness worse on motion,patient feels overpowered,1.0,1
