### Cluster 33 — Symptoms (87)
Symptom,Frequency
drawing pain in feet,drawing pain in nape of neck,1.0,1
drawing pain in feet,boring pain,1.0,1
drawing pain in feet,can only turn head to one side,1.0,1
drawing pain in feet,burning of skin,1.0,1
drawing pain in feet,stiffness in elbow,1.0,1
drawing pain in feet,pain as from a sprain in nape of neck,1.0,1
drawing pain in feet,gouty pain in hands,1.0,1
drawing pain in feet,gouty pain in fingers,1.0,1
drawing pain in feet,pain as from a sprain in shoulder,1.0,1
drawing pain in feet,violent bruised pain in knees,1.0,1
drawing pain in feet,drawing pain in legs,1.0,1
drawing pain in feet,violent bruised pain in thighs,1.0,1
drawing pain in feet,worse in open air,1.0,1
rheumatism of joints,sticking pain in small of back,1.0,1
rheumatism of joints,sticking pain in knees,1.0,1
rheumatism of joints,stiffness in feet,1.0,1
rheumatism of joints,drawing pain in fingers,1.0,1
rheumatism of joints,violent bruised pain in feet,1.0,1
rheumatism of joints,swelling of hands,1.0,1
rheumatism of joints,drawing pain in ankles,1.0,1
rheumatism of joints,sticking pain in ankles,1.0,1
rheumatism of joints,itching of skin,1.0,1
rheumatism of joints,tearing pain in ankles,1.0,1
rheumatism of joints,sticking pain in legs,1.0,1
rheumatism of joints,violent bruised pain in back,1.0,1
rheumatism of joints,sticking pain in arms,1.0,1
rheumatism of joints,tearing pain in thighs,1.0,1
rheumatism of joints,rheumatism of shoulder,1.0,1
rheumatism of joints,sticking pain in hips,1.0,1
rheumatism of joints,headache worse lying on back,1.0,1
rheumatism of joints,tearing pain in nape of neck,1.0,1
rheumatism of joints,pressive pain in small of back,1.0,1
rheumatism of joints,tearing in wrist,1.0,1
rheumatism of joints,chronic cases,1.0,1
rheumatism of joints,gouty pain in feet,1.0,1
rheumatism of joints,pain as from a sprain in shoulders,1.0,1
rheumatism of joints,gouty diathesis,1.0,1
rheumatism of joints,chronic articular rheumatism,1.0,1
rheumatism of joints,suppressed eruptions,1.0,1
rheumatism of joints,sticking in fingers,1.0,1
rheumatism of joints,sticking pain in feet,1.0,1
rheumatism of joints,drawing pain in all joints,1.0,1
rheumatism of joints,pressive pain,1.0,1
rheumatism of joints,pressure between shoulder blades,1.0,1
rheumatism of joints,can hardly rise from a seat,1.0,1
rheumatism of joints,stiffness in hands,1.0,1
rheumatism of joints,violent bruised pain in sacrum,1.0,1
rheumatism of joints,sticking pain in elbow,1.0,1
rheumatism of joints,pressing pain in nape of neck,1.0,1
rheumatism of joints,violent bruised pain in arms,1.0,1
rheumatism of joints,stiffness in wrist,1.0,1
rheumatism of joints,psoric manifestations,1.0,1
rheumatism of joints,violent bruised pain in elbow,1.0,1
rheumatism of joints,swelling in ankles,1.0,1
rheumatism of joints,sticking in wrist,1.0,1
rheumatism of joints,tearing pain in joints,1.0,1
rheumatism of joints,sticking pain in thighs,1.0,1
rheumatism of joints,stiffness in hips,1.0,1
rheumatism of joints,violent bruised pain in hips,1.0,1
rheumatism of joints,pain as from overlifting in small of back,1.0,1
rheumatism of joints,sticking in hands,1.0,1
rheumatism of joints,stiffness of shoulder,1.0,1
rheumatism of joints,violent bruised pain in ankles,1.0,1
rheumatism of joints,sticking in sacrum,1.0,1
rheumatism of joints,headache worse in open air,1.0,1
rheumatism of joints,tearing pain in hips,1.0,1
rheumatism of joints,swelling of fingers,1.0,1
rheumatism of joints,drawing pain in wrist,1.0,1
rheumatism of joints,stiffness in fingers,1.0,1
rheumatism of joints,drawing pain in arms,1.0,1
rheumatism of joints,drawing pain in hands,1.0,1
rheumatism of joints,rheumatism of muscles of neck,1.0,1
rheumatism of joints,sticking pain in joints,1.0,1
rheumatism of joints,sticking between shoulder blades,1.0,1
rheumatism of joints,sticking pain in nape of neck,1.0,1
rheumatism of joints,tearing pain in shoulder,1.0,1
rheumatism of joints,tearing pain in elbow,1.0,1
rheumatism of joints,gouty pain in wrist,1.0,1
rheumatism of joints,swelling in knees,1.0,1
rheumatism of joints,violent bruised pain in legs,1.0,1
rheumatism of joints,psoric origin,1.0,1
rheumatism of joints,drawing pain in feet,1.0,1
rheumatism of joints,violent bruised pain in joints,1.0,1
rheumatism of joints,sticking in shoulders,1.0,1
rheumatism of joints,pressure in sacrum,1.0,1
rheumatism of joints,stiffness in legs,1.0,1
rheumatism of joints,drawing pain in nape of neck,1.0,1
rheumatism of joints,boring pain,1.0,1
rheumatism of joints,can only turn head to one side,1.0,1
rheumatism of joints,burning of skin,1.0,1
rheumatism of joints,stiffness in elbow,1.0,1
rheumatism of joints,pain as from a sprain in nape of neck,1.0,1
rheumatism of joints,gouty pain in hands,1.0,1
rheumatism of joints,gouty pain in fingers,1.0,1
rheumatism of joints,pain as from a sprain in shoulder,1.0,1
rheumatism of joints,violent bruised pain in knees,1.0,1
rheumatism of joints,drawing pain in legs,1.0,1
rheumatism of joints,violent bruised pain in thighs,1.0,1
rheumatism of joints,worse in open air,1.0,1
gouty pain in feet,sticking pain in small of back,1.0,1
gouty pain in feet,rheumatism of joints,1.0,1
gouty pain in feet,sticking pain in knees,1.0,1
gouty pain in feet,stiffness in feet,1.0,1
gouty pain in feet,drawing pain in fingers,1.0,1
gouty pain in feet,violent bruised pain in feet,1.0,1
gouty pain in feet,swelling of hands,1.0,1
gouty pain in feet,drawing pain in ankles,1.0,1
gouty pain in feet,sticking pain in ankles,1.0,1
gouty pain in feet,itching of skin,1.0,1
gouty pain in feet,tearing pain in ankles,1.0,1
gouty pain in feet,sticking pain in legs,1.0,1
gouty pain in feet,violent bruised pain in back,1.0,1
gouty pain in feet,sticking pain in arms,1.0,1
gouty pain in feet,tearing pain in thighs,1.0,1
gouty pain in feet,rheumatism of shoulder,1.0,1
gouty pain in feet,sticking pain in hips,1.0,1
gouty pain in feet,headache worse lying on back,1.0,1
gouty pain in feet,tearing pain in nape of neck,1.0,1
gouty pain in feet,pressive pain in small of back,1.0,1
gouty pain in feet,tearing in wrist,1.0,1
gouty pain in feet,chronic cases,1.0,1
gouty pain in feet,pain as from a sprain in shoulders,1.0,1
gouty pain in feet,gouty diathesis,1.0,1
gouty pain in feet,chronic articular rheumatism,1.0,1
gouty pain in feet,suppressed eruptions,1.0,1
gouty pain in feet,sticking in fingers,1.0,1
gouty pain in feet,sticking pain in feet,1.0,1
gouty pain in feet,drawing pain in all joints,1.0,1
gouty pain in feet,pressive pain,1.0,1
gouty pain in feet,pressure between shoulder blades,1.0,1
gouty pain in feet,can hardly rise from a seat,1.0,1
gouty pain in feet,stiffness in hands,1.0,1
gouty pain in feet,violent bruised pain in sacrum,1.0,1
gouty pain in feet,sticking pain in elbow,1.0,1
gouty pain in feet,pressing pain in nape of neck,1.0,1
gouty pain in feet,violent bruised pain in arms,1.0,1
gouty pain in feet,stiffness in wrist,1.0,1
gouty pain in feet,psoric manifestations,1.0,1
gouty pain in feet,violent bruised pain in elbow,1.0,1
gouty pain in feet,swelling in ankles,1.0,1
gouty pain in feet,sticking in wrist,1.0,1
gouty pain in feet,tearing pain in joints,1.0,1
gouty pain in feet,sticking pain in thighs,1.0,1
gouty pain in feet,stiffness in hips,1.0,1
gouty pain in feet,violent bruised pain in hips,1.0,1
gouty pain in feet,pain as from overlifting in small of back,1.0,1
gouty pain in feet,sticking in hands,1.0,1
gouty pain in feet,stiffness of shoulder,1.0,1
gouty pain in feet,violent bruised pain in ankles,1.0,1
gouty pain in feet,sticking in sacrum,1.0,1
gouty pain in feet,headache worse in open air,1.0,1
gouty pain in feet,tearing pain in hips,1.0,1
gouty pain in feet,swelling of fingers,1.0,1
gouty pain in feet,drawing pain in wrist,1.0,1
gouty pain in feet,stiffness in fingers,1.0,1
gouty pain in feet,drawing pain in arms,1.0,1
gouty pain in feet,drawing pain in hands,1.0,1
gouty pain in feet,rheumatism of muscles of neck,1.0,1
gouty pain in feet,sticking pain in joints,1.0,1
gouty pain in feet,sticking between shoulder blades,1.0,1
gouty pain in feet,sticking pain in nape of neck,1.0,1
gouty pain in feet,tearing pain in shoulder,1.0,1
gouty pain in feet,tearing pain in elbow,1.0,1
gouty pain in feet,gouty pain in wrist,1.0,1
gouty pain in feet,swelling in knees,1.0,1
gouty pain in feet,violent bruised pain in legs,1.0,1
gouty pain in feet,psoric origin,1.0,1
gouty pain in feet,drawing pain in feet,1.0,1
gouty pain in feet,violent bruised pain in joints,1.0,1
gouty pain in feet,sticking in shoulders,1.0,1
gouty pain in feet,pressure in sacrum,1.0,1
gouty pain in feet,stiffness in legs,1.0,1
gouty pain in feet,drawing pain in nape of neck,1.0,1
gouty pain in feet,boring pain,1.0,1
gouty pain in feet,can only turn head to one side,1.0,1
gouty pain in feet,burning of skin,1.0,1
gouty pain in feet,stiffness in elbow,1.0,1
gouty pain in feet,pain as from a sprain in nape of neck,1.0,1
gouty pain in feet,gouty pain in hands,1.0,1
gouty pain in feet,gouty pain in fingers,1.0,1
gouty pain in feet,pain as from a sprain in shoulder,1.0,1
gouty pain in feet,violent bruised pain in knees,1.0,1
gouty pain in feet,drawing pain in legs,1.0,1
gouty pain in feet,violent bruised pain in thighs,1.0,1
gouty pain in feet,worse in open air,1.0,1
rheumatism of muscles of neck,sticking pain in small of back,1.0,1
rheumatism of muscles of neck,rheumatism of joints,1.0,1
rheumatism of muscles of neck,sticking pain in knees,1.0,1
rheumatism of muscles of neck,stiffness in feet,1.0,1
rheumatism of muscles of neck,drawing pain in fingers,1.0,1
rheumatism of muscles of neck,violent bruised pain in feet,1.0,1
rheumatism of muscles of neck,swelling of hands,1.0,1
rheumatism of muscles of neck,drawing pain in ankles,1.0,1
rheumatism of muscles of neck,sticking pain in ankles,1.0,1
rheumatism of muscles of neck,itching of skin,1.0,1
rheumatism of muscles of neck,tearing pain in ankles,1.0,1
rheumatism of muscles of neck,sticking pain in legs,1.0,1
rheumatism of muscles of neck,violent bruised pain in back,1.0,1
rheumatism of muscles of neck,sticking pain in arms,1.0,1
rheumatism of muscles of neck,tearing pain in thighs,1.0,1
rheumatism of muscles of neck,rheumatism of shoulder,1.0,1
rheumatism of muscles of neck,sticking pain in hips,1.0,1
rheumatism of muscles of neck,headache worse lying on back,1.0,1
rheumatism of muscles of neck,tearing pain in nape of neck,1.0,1
rheumatism of muscles of neck,pressive pain in small of back,1.0,1
rheumatism of muscles of neck,tearing in wrist,1.0,1
rheumatism of muscles of neck,chronic cases,1.0,1
rheumatism of muscles of neck,gouty pain in feet,1.0,1
rheumatism of muscles of neck,pain as from a sprain in shoulders,1.0,1
rheumatism of muscles of neck,gouty diathesis,1.0,1
rheumatism of muscles of neck,chronic articular rheumatism,1.0,1
rheumatism of muscles of neck,suppressed eruptions,1.0,1
rheumatism of muscles of neck,sticking in fingers,1.0,1
rheumatism of muscles of neck,sticking pain in feet,1.0,1
rheumatism of muscles of neck,drawing pain in all joints,1.0,1
rheumatism of muscles of neck,pressive pain,1.0,1
rheumatism of muscles of neck,pressure between shoulder blades,1.0,1
rheumatism of muscles of neck,can hardly rise from a seat,1.0,1
rheumatism of muscles of neck,stiffness in hands,1.0,1
rheumatism of muscles of neck,violent bruised pain in sacrum,1.0,1
rheumatism of muscles of neck,sticking pain in elbow,1.0,1
rheumatism of muscles of neck,pressing pain in nape of neck,1.0,1
rheumatism of muscles of neck,violent bruised pain in arms,1.0,1
rheumatism of muscles of neck,stiffness in wrist,1.0,1
rheumatism of muscles of neck,psoric manifestations,1.0,1
rheumatism of muscles of neck,violent bruised pain in elbow,1.0,1
rheumatism of muscles of neck,swelling in ankles,1.0,1
rheumatism of muscles of neck,sticking in wrist,1.0,1
rheumatism of muscles of neck,tearing pain in joints,1.0,1
rheumatism of muscles of neck,sticking pain in thighs,1.0,1
rheumatism of muscles of neck,stiffness in hips,1.0,1
rheumatism of muscles of neck,violent bruised pain in hips,1.0,1
rheumatism of muscles of neck,pain as from overlifting in small of back,1.0,1
rheumatism of muscles of neck,sticking in hands,1.0,1
rheumatism of muscles of neck,stiffness of shoulder,1.0,1
rheumatism of muscles of neck,violent bruised pain in ankles,1.0,1
rheumatism of muscles of neck,sticking in sacrum,1.0,1
rheumatism of muscles of neck,headache worse in open air,1.0,1
rheumatism of muscles of neck,tearing pain in hips,1.0,1
rheumatism of muscles of neck,swelling of fingers,1.0,1
rheumatism of muscles of neck,drawing pain in wrist,1.0,1
rheumatism of muscles of neck,stiffness in fingers,1.0,1
rheumatism of muscles of neck,drawing pain in arms,1.0,1
rheumatism of muscles of neck,drawing pain in hands,1.0,1
rheumatism of muscles of neck,sticking pain in joints,1.0,1
rheumatism of muscles of neck,sticking between shoulder blades,1.0,1
rheumatism of muscles of neck,sticking pain in nape of neck,1.0,1
rheumatism of muscles of neck,tearing pain in shoulder,1.0,1
rheumatism of muscles of neck,tearing pain in elbow,1.0,1
rheumatism of muscles of neck,gouty pain in wrist,1.0,1
rheumatism of muscles of neck,swelling in knees,1.0,1
rheumatism of muscles of neck,violent bruised pain in legs,1.0,1
