### Cluster 17 — Symptoms (127)
Symptom,Frequency
tearing pain down the leg,indescribable pain in thighs on rising,1.0,1
tearing pain down the leg,thorax feels beaten,1.0,1
tearing pain down the leg,one cheek bright red,1.0,1
tearing pain down the leg,drawing stinging in back,1.0,1
tearing pain down the leg,numbness in arm,1.0,1
tearing pain down the leg,tearing pain in whole leg,1.0,1
tearing pain down the leg,feet pain requires lying down,1.0,1
tearing pain down the leg,arms are numb,1.0,1
tearing pain down the leg,redness around malleoli,1.0,1
tearing pain down the leg,prostration while pain lasts,1.0,1
tearing pain down the leg,bruised pain in thighs,1.0,1
tearing pain down the leg,great weakness while pain lasts,1.0,1
tearing pain down the leg,patient unruly,1.0,1
tearing pain down the leg,stitches in right arm to shoulder,1.0,1
tearing pain down the leg,tearing pain in flexors of forearm after waking,1.0,1
tearing pain down the leg,faintness,1.0,1
tearing pain down the leg,finger joints red,1.0,1
tearing pain down the leg,adults whine and complain,1.0,1
tearing pain down the leg,stiffness of arm as if going to sleep,1.0,1
tearing pain down the leg,violent rheumatic pains at night,1.0,1
tearing pain down the leg,excessive impressionability,1.0,1
tearing pain down the leg,hot sweat especially while sleeping,1.0,1
tearing pain down the leg,rheumatic toothache,1.0,1
tearing pain down the leg,unendurable pains in loins at night,1.0,1
tearing pain down the leg,sprained pain in index finger,1.0,1
tearing pain down the leg,limb pains worse at night,1.0,1
tearing pain down the leg,drawing tearing pains in limbs,1.0,1
tearing pain down the leg,stitches to finger tips,1.0,1
tearing pain down the leg,drawing in scapulae,1.0,1
tearing pain down the leg,paralytic weakness,1.0,1
tearing pain down the leg,arm stiffness on grasping anything,1.0,1
tearing pain down the leg,sprained pain in hip joint on walking,1.0,1
tearing pain down the leg,feet go to sleep when stretched out,1.0,1
tearing pain down the leg,children soothed by petting,1.0,1
tearing pain down the leg,very restless sleep,1.0,1
tearing pain down the leg,pains become intolerable,1.0,1
tearing pain down the leg,trembling of legs when going to sleep,1.0,1
tearing pain down the leg,fine sensitive pressure in periosteum of arm,1.0,1
tearing pain down the leg,electric-like jerking stitches in cervical region,1.0,1
tearing pain down the leg,easily excited,1.0,1
tearing pain down the leg,tearing pains in throat,1.0,1
tearing pain down the leg,joints bruised,1.0,1
tearing pain down the leg,pain in calves better by drawing feet up,1.0,1
tearing pain down the leg,cramp-like tension of muscles,1.0,1
tearing pain down the leg,tearing pain at night,1.0,1
tearing pain down the leg,irritability of nervous system,1.0,1
tearing pain down the leg,pain seems unendurable,1.0,1
tearing pain down the leg,electric-like jerking stitches in left shoulder,1.0,1
tearing pain down the leg,feet seem paralyzed,1.0,1
tearing pain down the leg,violent drawing tearing to sole of foot,1.0,1
tearing pain down the leg,stitches in nates,1.0,1
tearing pain down the leg,stiffness in loins when sitting,1.0,1
tearing pain down the leg,patient wild,1.0,1
tearing pain down the leg,cannot find easy position,1.0,1
tearing pain down the leg,paralytic-like pain in arms,1.0,1
tearing pain down the leg,cracking in knees,1.0,1
tearing pain down the leg,profuse hot sweat,1.0,1
tearing pain down the leg,toothache one-sided,1.0,1
tearing pain down the leg,restlessness of feet at night,1.0,1
tearing pain down the leg,paralytic pain from elbows to fingers,1.0,1
tearing pain down the leg,fine sensitive pressure in articular ligaments,1.0,1
tearing pain down the leg,drawing tearing from knee to ankle,1.0,1
tearing pain down the leg,crawling in calves,1.0,1
tearing pain down the leg,lassitude in limbs,1.0,1
tearing pain down the leg,hip pain after sitting in evening,1.0,1
tearing pain down the leg,numbness at night,1.0,1
tearing pain down the leg,back pains worse at night,1.0,1
tearing pain down the leg,fine sensitive pressure in periosteum of shoulder,1.0,1
tearing pain down the leg,joints sore,1.0,1
tearing pain down the leg,pains drive out of bed,1.0,1
tearing pain down the leg,stitches in thighs,1.0,1
tearing pain down the leg,unendurable pains in hip joint at night,1.0,1
tearing pain down the leg,tension in knees,1.0,1
tearing pain down the leg,pain in periosteum,1.0,1
tearing pain down the leg,toothache worse from warmth of bed,1.0,1
tearing pain down the leg,numbness of toes,1.0,1
tearing pain down the leg,heaviness of calves,1.0,1
tearing pain down the leg,bruised sensation in back muscles,1.0,1
tearing pain down the leg,sprained pain in thumb,1.0,1
tearing pain down the leg,severe stitches in forearm along bones,1.0,1
tearing pain down the leg,crawling tearing in bones of arm to fingers,1.0,1
tearing pain down the leg,paralytic weakness of thighs,1.0,1
tearing pain down the leg,tearing pains in clavicle region,1.0,1
tearing pain down the leg,violent drawing tearing from left ischium to os calcis,1.0,1
tearing pain down the leg,feet pain worse from motion,1.0,1
tearing pain down the leg,suits nervous excitable women and children,1.0,1
tearing pain down the leg,indescribable pain in thighs on stretching leg,1.0,1
tearing pain down the leg,pains compel walking,1.0,1
patient is irritable,fine sensitive pressure to fingers,1.0,1
patient is irritable,heat and chilliness mingled,1.0,1
patient is irritable,tensive stiffness of cervical muscles,1.0,1
patient is irritable,contractive sensation in spine,1.0,1
patient is irritable,unendurable toothache,1.0,1
patient is irritable,cannot bear slightest motion,1.0,1
patient is irritable,leg stitches better from motion,1.0,1
patient is irritable,toothache worse at night,1.0,1
patient is irritable,pains worse when lying on opposite side,1.0,1
patient is irritable,cannot hold anything firmly,1.0,1
patient is irritable,other cheek pale,1.0,1
patient is irritable,tearing pains in back,1.0,1
patient is irritable,cracking of lower limb joints,1.0,1
patient is irritable,heat,1.0,1
patient is irritable,backache worse when walking,1.0,1
patient is irritable,pain in heart as if weighed down,1.0,1
patient is irritable,swelling around malleoli,1.0,1
patient is irritable,pain in knees better by drawing feet up,1.0,1
patient is irritable,one cheek red,1.0,1
patient is irritable,finger joints swollen,1.0,1
patient is irritable,faintness about heart,1.0,1
patient is irritable,cold perspiration in palms,1.0,1
patient is irritable,bruised sensation in loins,1.0,1
patient is irritable,patient is peevish,1.0,1
patient is irritable,restlessness of legs at night,1.0,1
patient is irritable,fretful,1.0,1
patient is irritable,toothache worse from cold water,1.0,1
patient is irritable,feet paralysis worse at night,1.0,1
patient is irritable,right arm asleep on waking,1.0,1
patient is irritable,arthritic ophthalmia early in attack,1.0,1
patient is irritable,adults sensitive to pain,1.0,1
patient is irritable,lameness at night,1.0,1
patient is irritable,backache worse when stooping,1.0,1
patient is irritable,stitches from knees to ankles,1.0,1
patient is irritable,arms go to sleep,1.0,1
patient is irritable,patient whines continually,1.0,1
patient is irritable,bruised pain in joints,1.0,1
patient is irritable,indescribable pain in thighs on rising,1.0,1
patient is irritable,thorax feels beaten,1.0,1
patient is irritable,one cheek bright red,1.0,1
patient is irritable,drawing stinging in back,1.0,1
patient is irritable,numbness in arm,1.0,1
patient is irritable,tearing pain in whole leg,1.0,1
patient is irritable,feet pain requires lying down,1.0,1
patient is irritable,arms are numb,1.0,1
patient is irritable,redness around malleoli,1.0,1
patient is irritable,prostration while pain lasts,1.0,1
patient is irritable,bruised pain in thighs,1.0,1
patient is irritable,great weakness while pain lasts,1.0,1
patient is irritable,patient unruly,1.0,1
patient is irritable,stitches in right arm to shoulder,1.0,1
patient is irritable,tearing pain in flexors of forearm after waking,1.0,1
patient is irritable,faintness,1.0,1
patient is irritable,finger joints red,1.0,1
patient is irritable,adults whine and complain,1.0,1
patient is irritable,stiffness of arm as if going to sleep,1.0,1
patient is irritable,violent rheumatic pains at night,1.0,1
patient is irritable,excessive impressionability,1.0,1
patient is irritable,hot sweat especially while sleeping,1.0,1
patient is irritable,rheumatic toothache,1.0,1
patient is irritable,unendurable pains in loins at night,1.0,1
patient is irritable,sprained pain in index finger,1.0,1
patient is irritable,limb pains worse at night,1.0,1
patient is irritable,drawing tearing pains in limbs,1.0,1
patient is irritable,stitches to finger tips,1.0,1
patient is irritable,drawing in scapulae,1.0,1
patient is irritable,paralytic weakness,1.0,1
patient is irritable,arm stiffness on grasping anything,1.0,1
patient is irritable,sprained pain in hip joint on walking,1.0,1
patient is irritable,feet go to sleep when stretched out,1.0,1
patient is irritable,children soothed by petting,1.0,1
patient is irritable,very restless sleep,1.0,1
patient is irritable,tearing pain down the leg,1.0,1
patient is irritable,pains become intolerable,1.0,1
patient is irritable,trembling of legs when going to sleep,1.0,1
patient is irritable,fine sensitive pressure in periosteum of arm,1.0,1
patient is irritable,electric-like jerking stitches in cervical region,1.0,1
patient is irritable,easily excited,1.0,1
patient is irritable,tearing pains in throat,1.0,1
patient is irritable,joints bruised,1.0,1
patient is irritable,pain in calves better by drawing feet up,1.0,1
patient is irritable,cramp-like tension of muscles,1.0,1
patient is irritable,tearing pain at night,1.0,1
patient is irritable,irritability of nervous system,1.0,1
patient is irritable,pain seems unendurable,1.0,1
patient is irritable,electric-like jerking stitches in left shoulder,1.0,1
patient is irritable,feet seem paralyzed,1.0,1
patient is irritable,violent drawing tearing to sole of foot,1.0,1
patient is irritable,stitches in nates,1.0,1
patient is irritable,stiffness in loins when sitting,1.0,1
patient is irritable,patient wild,1.0,1
patient is irritable,cannot find easy position,1.0,1
patient is irritable,paralytic-like pain in arms,1.0,1
patient is irritable,cracking in knees,1.0,1
patient is irritable,profuse hot sweat,1.0,1
patient is irritable,toothache one-sided,1.0,1
patient is irritable,restlessness of feet at night,1.0,1
patient is irritable,paralytic pain from elbows to fingers,1.0,1
patient is irritable,fine sensitive pressure in articular ligaments,1.0,1
patient is irritable,drawing tearing from knee to ankle,1.0,1
patient is irritable,crawling in calves,1.0,1
patient is irritable,lassitude in limbs,1.0,1
patient is irritable,hip pain after sitting in evening,1.0,1
patient is irritable,numbness at night,1.0,1
patient is irritable,back pains worse at night,1.0,1
patient is irritable,fine sensitive pressure in periosteum of shoulder,1.0,1
patient is irritable,joints sore,1.0,1
patient is irritable,pains drive out of bed,1.0,1
patient is irritable,stitches in thighs,1.0,1
patient is irritable,unendurable pains in hip joint at night,1.0,1
patient is irritable,tension in knees,1.0,1
patient is irritable,pain in periosteum,1.0,1
patient is irritable,toothache worse from warmth of bed,1.0,1
patient is irritable,numbness of toes,1.0,1
patient is irritable,heaviness of calves,1.0,1
patient is irritable,bruised sensation in back muscles,1.0,1
patient is irritable,sprained pain in thumb,1.0,1
patient is irritable,severe stitches in forearm along bones,1.0,1
patient is irritable,crawling tearing in bones of arm to fingers,1.0,1
patient is irritable,paralytic weakness of thighs,1.0,1
patient is irritable,tearing pains in clavicle region,1.0,1
patient is irritable,violent drawing tearing from left ischium to os calcis,1.0,1
patient is irritable,feet pain worse from motion,1.0,1
patient is irritable,suits nervous excitable women and children,1.0,1
patient is irritable,indescribable pain in thighs on stretching leg,1.0,1
patient is irritable,pains compel walking,1.0,1
fine sensitive pressure to fingers,heat and chilliness mingled,1.0,1
fine sensitive pressure to fingers,tensive stiffness of cervical muscles,1.0,1
fine sensitive pressure to fingers,contractive sensation in spine,1.0,1
fine sensitive pressure to fingers,unendurable toothache,1.0,1
fine sensitive pressure to fingers,cannot bear slightest motion,1.0,1
