### Cluster 21 — Symptoms (83)
Symptom,Frequency
severe pain in back across hips,congestion of blood to chest,1.0,1
severe pain in back across hips,pains extending to knees,1.0,1
severe pain in back across hips,nervous headache from abdominal plethora,1.0,1
severe pain in back across hips,faint sinking emptiness at pit of stomach,1.0,1
severe pain in back across hips,burning pressure extending across back,1.0,1
severe pain in back across hips,grating on motion,1.0,1
severe pain in back across hips,stitches in right shoulder blade,1.0,1
severe pain in back across hips,tearing pains in toes,1.0,1
severe pain in back across hips,tearing in arms to fingers,1.0,1
severe pain in back across hips,stiffness of legs to hip joint,1.0,1
severe pain in back across hips,sudden stitch in back while lifting,1.0,1
severe pain in back across hips,congestive headache of a rheumatic character,1.0,1
severe pain in back across hips,pressing dragging pain over hips,1.0,1
severe pain in back across hips,stitches in back when coughing,1.0,1
severe pain in back across hips,tension in tendo achillis,1.0,1
severe pain in back across hips,worse on flexion,1.0,1
severe pain in back across hips,pains in hips,1.0,1
severe pain in back across hips,stitches with coldness of knees,1.0,1
severe pain in back across hips,soreness in sacral region,1.0,1
severe pain in back across hips,gouty pains causing patient to scream,1.0,1
severe pain in back across hips,pressing dragging pain over sacrum,1.0,1
severe pain in back across hips,constant pain down back,1.0,1
severe pain in back across hips,catching when stretching,1.0,1
severe pain in back across hips,throbbing in small of back,1.0,1
severe pain in back across hips,pain extending to legs,1.0,1
severe pain in back across hips,aching extending to knees,1.0,1
severe pain in back across hips,pain after exertion,1.0,1
severe pain in back across hips,tensive pain in metacarpal joints of fingers,1.0,1
severe pain in back across hips,weakness of joints,1.0,1
severe pain in back across hips,yellow or dirty brown blotched skin,1.0,1
severe pain in back across hips,right knee stiff,1.0,1
severe pain in back across hips,sense of bearing down in abdomen,1.0,1
severe pain in back across hips,aching deep as if in bones,1.0,1
severe pain in back across hips,gouty headache from abdominal plethora,1.0,1
severe pain in back across hips,pain in small of back with weakness,1.0,1
severe pain in back across hips,brown spots on chest,1.0,1
severe pain in back across hips,acute attack of rheumatism in right knee,1.0,1
severe pain in back across hips,constant pain between shoulders,1.0,1
severe pain in back across hips,pain as from dislocation in shoulder joint,1.0,1
severe pain in back across hips,sense of bearing down in pelvis,1.0,1
severe pain in back across hips,patients fear joints will not bear exertion,1.0,1
severe pain in back across hips,pain as of a blow of a hammer,1.0,1
severe pain in back across hips,bruised pain in right hip joint,1.0,1
severe pain in back across hips,joints of elbows stiff,1.0,1
severe pain in back across hips,right knee semiflexed,1.0,1
severe pain in back across hips,pressing in right shoulder blade,1.0,1
severe pain in back across hips,pain in legs as if beaten,1.0,1
sense of bearing down in pelvis,paralytic drawing in arms to fingers,1.0,1
sense of bearing down in pelvis,pain extending to thighs,1.0,1
sense of bearing down in pelvis,has to walk crooked,1.0,1
sense of bearing down in pelvis,pains in small of back after exposure to wet,1.0,1
sense of bearing down in pelvis,tearing pains along sciatic nerve to calf,1.0,1
sense of bearing down in pelvis,burning pressure in spine,1.0,1
sense of bearing down in pelvis,hot flashes,1.0,1
sense of bearing down in pelvis,right knee swollen,1.0,1
sense of bearing down in pelvis,arthritic pains,1.0,1
sense of bearing down in pelvis,pains in thighs,1.0,1
sense of bearing down in pelvis,joints of wrists stiff,1.0,1
sense of bearing down in pelvis,gouty pains accompanied by vomiting,1.0,1
sense of bearing down in pelvis,right knee red,1.0,1
sense of bearing down in pelvis,hands sweat very profusely,1.0,1
sense of bearing down in pelvis,great weakness of joints,1.0,1
sense of bearing down in pelvis,great sensitiveness to all impressions,1.0,1
sense of bearing down in pelvis,puffy flabby make-up,1.0,1
sense of bearing down in pelvis,right knee painful,1.0,1
sense of bearing down in pelvis,cracking in ankle joints,1.0,1
sense of bearing down in pelvis,gouty pains boring in character,1.0,1
sense of bearing down in pelvis,constant dull heavy pain in sacrum,1.0,1
sense of bearing down in pelvis,indicated in women at climacteric period,1.0,1
sense of bearing down in pelvis,painful stitches in back if makes a misstep,1.0,1
sense of bearing down in pelvis,weakness especially of the knees,1.0,1
sense of bearing down in pelvis,stitches with coldness of feet,1.0,1
sense of bearing down in pelvis,arthritic affections of joints,1.0,1
sense of bearing down in pelvis,severe tearing pains in left thigh,1.0,1
sense of bearing down in pelvis,pains extending from other parts to back,1.0,1
sense of bearing down in pelvis,sticking drawing pains with coldness of feet,1.0,1
sense of bearing down in pelvis,stitches in joints of arm,1.0,1
sense of bearing down in pelvis,pains in small of back after exposure to cold weather,1.0,1
sense of bearing down in pelvis,aching in calves,1.0,1
sense of bearing down in pelvis,pain suddenly strikes when stooping,1.0,1
sense of bearing down in pelvis,sticking drawing pains with coldness of knees,1.0,1
sense of bearing down in pelvis,crick in back of long standing,1.0,1
sense of bearing down in pelvis,congestion of blood to chest,1.0,1
sense of bearing down in pelvis,pains extending to knees,1.0,1
sense of bearing down in pelvis,nervous headache from abdominal plethora,1.0,1
sense of bearing down in pelvis,faint sinking emptiness at pit of stomach,1.0,1
sense of bearing down in pelvis,burning pressure extending across back,1.0,1
sense of bearing down in pelvis,grating on motion,1.0,1
sense of bearing down in pelvis,stitches in right shoulder blade,1.0,1
sense of bearing down in pelvis,tearing pains in toes,1.0,1
sense of bearing down in pelvis,tearing in arms to fingers,1.0,1
sense of bearing down in pelvis,stiffness of legs to hip joint,1.0,1
sense of bearing down in pelvis,sudden stitch in back while lifting,1.0,1
sense of bearing down in pelvis,congestive headache of a rheumatic character,1.0,1
sense of bearing down in pelvis,pressing dragging pain over hips,1.0,1
sense of bearing down in pelvis,stitches in back when coughing,1.0,1
sense of bearing down in pelvis,tension in tendo achillis,1.0,1
sense of bearing down in pelvis,worse on flexion,1.0,1
sense of bearing down in pelvis,pains in hips,1.0,1
sense of bearing down in pelvis,stitches with coldness of knees,1.0,1
sense of bearing down in pelvis,soreness in sacral region,1.0,1
sense of bearing down in pelvis,gouty pains causing patient to scream,1.0,1
sense of bearing down in pelvis,pressing dragging pain over sacrum,1.0,1
sense of bearing down in pelvis,constant pain down back,1.0,1
sense of bearing down in pelvis,catching when stretching,1.0,1
sense of bearing down in pelvis,throbbing in small of back,1.0,1
sense of bearing down in pelvis,pain extending to legs,1.0,1
sense of bearing down in pelvis,aching extending to knees,1.0,1
sense of bearing down in pelvis,pain after exertion,1.0,1
sense of bearing down in pelvis,severe pain in back across hips,1.0,1
sense of bearing down in pelvis,tensive pain in metacarpal joints of fingers,1.0,1
sense of bearing down in pelvis,weakness of joints,1.0,1
sense of bearing down in pelvis,yellow or dirty brown blotched skin,1.0,1
sense of bearing down in pelvis,right knee stiff,1.0,1
sense of bearing down in pelvis,sense of bearing down in abdomen,1.0,1
sense of bearing down in pelvis,aching deep as if in bones,1.0,1
sense of bearing down in pelvis,gouty headache from abdominal plethora,1.0,1
sense of bearing down in pelvis,pain in small of back with weakness,1.0,1
sense of bearing down in pelvis,brown spots on chest,1.0,1
sense of bearing down in pelvis,acute attack of rheumatism in right knee,1.0,1
sense of bearing down in pelvis,constant pain between shoulders,1.0,1
sense of bearing down in pelvis,pain as from dislocation in shoulder joint,1.0,1
sense of bearing down in pelvis,patients fear joints will not bear exertion,1.0,1
sense of bearing down in pelvis,pain as of a blow of a hammer,1.0,1
sense of bearing down in pelvis,bruised pain in right hip joint,1.0,1
sense of bearing down in pelvis,joints of elbows stiff,1.0,1
sense of bearing down in pelvis,right knee semiflexed,1.0,1
sense of bearing down in pelvis,pressing in right shoulder blade,1.0,1
sense of bearing down in pelvis,pain in legs as if beaten,1.0,1
burning pressure extending across back,paralytic drawing in arms to fingers,1.0,1
burning pressure extending across back,pain extending to thighs,1.0,1
burning pressure extending across back,has to walk crooked,1.0,1
burning pressure extending across back,pains in small of back after exposure to wet,1.0,1
burning pressure extending across back,tearing pains along sciatic nerve to calf,1.0,1
burning pressure extending across back,burning pressure in spine,1.0,1
burning pressure extending across back,hot flashes,1.0,1
burning pressure extending across back,right knee swollen,1.0,1
burning pressure extending across back,arthritic pains,1.0,1
burning pressure extending across back,pains in thighs,1.0,1
burning pressure extending across back,joints of wrists stiff,1.0,1
burning pressure extending across back,gouty pains accompanied by vomiting,1.0,1
burning pressure extending across back,right knee red,1.0,1
burning pressure extending across back,hands sweat very profusely,1.0,1
burning pressure extending across back,great weakness of joints,1.0,1
burning pressure extending across back,great sensitiveness to all impressions,1.0,1
burning pressure extending across back,puffy flabby make-up,1.0,1
burning pressure extending across back,right knee painful,1.0,1
burning pressure extending across back,cracking in ankle joints,1.0,1
burning pressure extending across back,gouty pains boring in character,1.0,1
burning pressure extending across back,constant dull heavy pain in sacrum,1.0,1
burning pressure extending across back,indicated in women at climacteric period,1.0,1
burning pressure extending across back,painful stitches in back if makes a misstep,1.0,1
burning pressure extending across back,weakness especially of the knees,1.0,1
burning pressure extending across back,stitches with coldness of feet,1.0,1
burning pressure extending across back,arthritic affections of joints,1.0,1
burning pressure extending across back,severe tearing pains in left thigh,1.0,1
burning pressure extending across back,pains extending from other parts to back,1.0,1
burning pressure extending across back,sticking drawing pains with coldness of feet,1.0,1
burning pressure extending across back,stitches in joints of arm,1.0,1
burning pressure extending across back,pains in small of back after exposure to cold weather,1.0,1
burning pressure extending across back,aching in calves,1.0,1
