### Cluster 32 — Symptoms (116)
Symptom,Frequency
severe forearm pain to thumb worse rest,swollen fingers from excessive cold,1.0,1
severe forearm pain to thumb worse rest,dry coccyx feeling,1.0,1
severe forearm pain to thumb worse rest,stitches in olecranon,1.0,1
severe forearm pain to thumb worse rest,tearing in limbs worse sitting,1.0,1
coldness in lumbar vertebrae to legs,shooting pains between shoulders,1.0,1
coldness in lumbar vertebrae to legs,violent shooting deep in spine,1.0,1
coldness in lumbar vertebrae to legs,pressive pain in legs especially ankles,1.0,1
coldness in lumbar vertebrae to legs,heavy legs like lead,1.0,1
coldness in lumbar vertebrae to legs,splinter-like pain in right forearm,1.0,1
coldness in lumbar vertebrae to legs,numbness in forearms,1.0,1
coldness in lumbar vertebrae to legs,rheumatic pain in right deltoid worse moving arm backward,1.0,1
coldness in lumbar vertebrae to legs,from dissipation causing spinal cord irritation,1.0,1
coldness in lumbar vertebrae to legs,stiff tendo achillis,1.0,1
coldness in lumbar vertebrae to legs,tearing between thumb and index,1.0,1
coldness in lumbar vertebrae to legs,painful spine,1.0,1
coldness in lumbar vertebrae to legs,ulcerative limb pains preventing sleep,1.0,1
coldness in lumbar vertebrae to legs,beaten sensation after exercise,1.0,1
coldness in lumbar vertebrae to legs,violent pain in left hip under gluteal muscles,1.0,1
coldness in lumbar vertebrae to legs,stiffness between shoulder blades,1.0,1
coldness in lumbar vertebrae to legs,delirium tremens,1.0,1
coldness in lumbar vertebrae to legs,splinter-like pain in dorso-lumbar region,1.0,1
coldness in lumbar vertebrae to legs,sudden violent stitch in sacrum while walking,1.0,1
coldness in lumbar vertebrae to legs,leg pain better motion,1.0,1
coldness in lumbar vertebrae to legs,vertigo with reeling in open air,1.0,1
coldness in lumbar vertebrae to legs,spine too weak to support when stooping,1.0,1
coldness in lumbar vertebrae to legs,frostbitten foot pain,1.0,1
coldness in lumbar vertebrae to legs,frostbitten foot inflammation,1.0,1
coldness in lumbar vertebrae to legs,lump sensation in epigastrium,1.0,1
coldness in lumbar vertebrae to legs,tension in forearms,1.0,1
coldness in lumbar vertebrae to legs,neck rheumatism in dorsal region,1.0,1
coldness in lumbar vertebrae to legs,weakness between shoulder blades,1.0,1
coldness in lumbar vertebrae to legs,stinging pain in knee joint,1.0,1
coldness in lumbar vertebrae to legs,swollen toes from excessive cold,1.0,1
coldness in lumbar vertebrae to legs,lameness,1.0,1
coldness in lumbar vertebrae to legs,periosteal leg bone pain,1.0,1
coldness in lumbar vertebrae to legs,head drawn backward in spasm,1.0,1
coldness in lumbar vertebrae to legs,rheumatic gouty stiffness of left hand,1.0,1
coldness in lumbar vertebrae to legs,loin weakness,1.0,1
coldness in lumbar vertebrae to legs,sensitive spinal processes to touch,1.0,1
coldness in lumbar vertebrae to legs,sore in lumbo-sacral region while exercising,1.0,1
coldness in lumbar vertebrae to legs,shooting in toes,1.0,1
coldness in lumbar vertebrae to legs,lameness in forearms,1.0,1
coldness in lumbar vertebrae to legs,self-injury attempts,1.0,1
coldness in lumbar vertebrae to legs,aching in lumbo-sacral region while sitting,1.0,1
coldness in lumbar vertebrae to legs,sprained deltoid feeling,1.0,1
coldness in lumbar vertebrae to legs,bruised feeling in joints,1.0,1
coldness in lumbar vertebrae to legs,leg pain worse standing,1.0,1
coldness in lumbar vertebrae to legs,itching ears as if frostbitten,1.0,1
coldness in lumbar vertebrae to legs,sharp left-side pains,1.0,1
coldness in lumbar vertebrae to legs,coldness in gluteal muscles to legs,1.0,1
coldness in lumbar vertebrae to legs,normal appearance except toes,1.0,1
coldness in lumbar vertebrae to legs,sternum pain,1.0,1
coldness in lumbar vertebrae to legs,leg pain better walking,1.0,1
coldness in lumbar vertebrae to legs,sore in lumbo-sacral region while sitting,1.0,1
coldness in lumbar vertebrae to legs,numbness,1.0,1
coldness in lumbar vertebrae to legs,despondent,1.0,1
coldness in lumbar vertebrae to legs,bruised back feeling,1.0,1
coldness in lumbar vertebrae to legs,subsultus tendinum,1.0,1
coldness in lumbar vertebrae to legs,rheumatic gouty stiffness of elbow,1.0,1
coldness in lumbar vertebrae to legs,no tissue swelling typically,1.0,1
coldness in lumbar vertebrae to legs,crick from sacrum to nape,1.0,1
coldness in lumbar vertebrae to legs,bruised feeling in limbs,1.0,1
coldness in lumbar vertebrae to legs,drawing pain in knee joint,1.0,1
coldness in lumbar vertebrae to legs,tearing in left forearm bones,1.0,1
coldness in lumbar vertebrae to legs,splinter-like pain in deltoid,1.0,1
coldness in lumbar vertebrae to legs,cramps in sole,1.0,1
coldness in lumbar vertebrae to legs,post-inflammatory contraction,1.0,1
coldness in lumbar vertebrae to legs,frostbitten toe inflammation,1.0,1
coldness in lumbar vertebrae to legs,back rheumatism in dorsal region,1.0,1
coldness in lumbar vertebrae to legs,burning deep in spine,1.0,1
coldness in lumbar vertebrae to legs,tearing in limbs worse rest,1.0,1
coldness in lumbar vertebrae to legs,frostbitten toe pain,1.0,1
coldness in lumbar vertebrae to legs,irritable,1.0,1
coldness in lumbar vertebrae to legs,languor in legs,1.0,1
coldness in lumbar vertebrae to legs,leg pain worse sitting,1.0,1
coldness in lumbar vertebrae to legs,tearing pain in knee joint,1.0,1
coldness in lumbar vertebrae to legs,shooting in fingers,1.0,1
coldness in lumbar vertebrae to legs,tearing in left wrist,1.0,1
coldness in lumbar vertebrae to legs,twitching gluteal muscles,1.0,1
coldness in lumbar vertebrae to legs,red ears as if frostbitten,1.0,1
coldness in lumbar vertebrae to legs,normal appearance except fingers,1.0,1
coldness in lumbar vertebrae to legs,aching in lumbo-sacral region while exercising,1.0,1
coldness in lumbar vertebrae to legs,tearing pains between shoulders,1.0,1
coldness in lumbar vertebrae to legs,red fingers from excessive cold,1.0,1
coldness in lumbar vertebrae to legs,sprained back feeling,1.0,1
coldness in lumbar vertebrae to legs,red toes from excessive cold,1.0,1
coldness in lumbar vertebrae to legs,formication along spine,1.0,1
coldness in lumbar vertebrae to legs,furious delirium,1.0,1
coldness in lumbar vertebrae to legs,clonic convulsions,1.0,1
coldness in lumbar vertebrae to legs,tearing in left hip to knee,1.0,1
coldness in lumbar vertebrae to legs,chilblains,1.0,1
coldness in lumbar vertebrae to legs,throbbing in coccyx,1.0,1
coldness in lumbar vertebrae to legs,severe forearm pain to thumb worse afternoons,1.0,1
coldness in lumbar vertebrae to legs,numbness in left hip to knee,1.0,1
coldness in lumbar vertebrae to legs,sprained neck sensation,1.0,1
coldness in lumbar vertebrae to legs,splinter-like toe pain,1.0,1
coldness in lumbar vertebrae to legs,shooting in knees,1.0,1
coldness in lumbar vertebrae to legs,drawing pain in legs especially ankles,1.0,1
coldness in lumbar vertebrae to legs,weak knee joint,1.0,1
coldness in lumbar vertebrae to legs,severe forearm pain to thumb worse rest,1.0,1
coldness in lumbar vertebrae to legs,pain as after stooping,1.0,1
coldness in lumbar vertebrae to legs,pain in right hip as after fatigue,1.0,1
coldness in lumbar vertebrae to legs,spasmodic drawing from back to stuart little to chest,1.0,1
coldness in lumbar vertebrae to legs,muscle trembling,1.0,1
coldness in lumbar vertebrae to legs,pressive pain in left tibia worse noon,1.0,1
coldness in lumbar vertebrae to legs,from overwork causing spinal cord irritation,1.0,1
coldness in lumbar vertebrae to legs,tearing in thumbs,1.0,1
coldness in lumbar vertebrae to legs,tearing in limbs better motion,1.0,1
coldness in lumbar vertebrae to legs,spasmodic drawing from back to esophagus,1.0,1
coldness in lumbar vertebrae to legs,burning in thumbs,1.0,1
coldness in lumbar vertebrae to legs,burning ears as if frostbitten,1.0,1
coldness in lumbar vertebrae to legs,gouty finger stiffness,1.0,1
coldness in lumbar vertebrae to legs,backache with heat disturbing sleep,1.0,1
coldness in lumbar vertebrae to legs,great mental excitement,1.0,1
coldness in lumbar vertebrae to legs,sprained knee joint,1.0,1
coldness in lumbar vertebrae to legs,swollen fingers from excessive cold,1.0,1
coldness in lumbar vertebrae to legs,dry coccyx feeling,1.0,1
coldness in lumbar vertebrae to legs,stitches in olecranon,1.0,1
coldness in lumbar vertebrae to legs,tearing in limbs worse sitting,1.0,1
tearing in thumbs,shooting pains between shoulders,1.0,1
tearing in thumbs,violent shooting deep in spine,1.0,1
tearing in thumbs,pressive pain in legs especially ankles,1.0,1
tearing in thumbs,heavy legs like lead,1.0,1
tearing in thumbs,splinter-like pain in right forearm,1.0,1
tearing in thumbs,numbness in forearms,1.0,1
tearing in thumbs,rheumatic pain in right deltoid worse moving arm backward,1.0,1
tearing in thumbs,from dissipation causing spinal cord irritation,1.0,1
tearing in thumbs,stiff tendo achillis,1.0,1
tearing in thumbs,tearing between thumb and index,1.0,1
tearing in thumbs,painful spine,1.0,1
tearing in thumbs,ulcerative limb pains preventing sleep,1.0,1
tearing in thumbs,beaten sensation after exercise,1.0,1
tearing in thumbs,violent pain in left hip under gluteal muscles,1.0,1
tearing in thumbs,stiffness between shoulder blades,1.0,1
tearing in thumbs,delirium tremens,1.0,1
tearing in thumbs,splinter-like pain in dorso-lumbar region,1.0,1
tearing in thumbs,coldness in lumbar vertebrae to legs,1.0,1
tearing in thumbs,sudden violent stitch in sacrum while walking,1.0,1
tearing in thumbs,leg pain better motion,1.0,1
tearing in thumbs,vertigo with reeling in open air,1.0,1
tearing in thumbs,spine too weak to support when stooping,1.0,1
tearing in thumbs,frostbitten foot pain,1.0,1
tearing in thumbs,frostbitten foot inflammation,1.0,1
tearing in thumbs,lump sensation in epigastrium,1.0,1
tearing in thumbs,tension in forearms,1.0,1
tearing in thumbs,neck rheumatism in dorsal region,1.0,1
tearing in thumbs,weakness between shoulder blades,1.0,1
tearing in thumbs,stinging pain in knee joint,1.0,1
tearing in thumbs,swollen toes from excessive cold,1.0,1
tearing in thumbs,lameness,1.0,1
tearing in thumbs,periosteal leg bone pain,1.0,1
tearing in thumbs,head drawn backward in spasm,1.0,1
tearing in thumbs,rheumatic gouty stiffness of left hand,1.0,1
tearing in thumbs,loin weakness,1.0,1
tearing in thumbs,sensitive spinal processes to touch,1.0,1
tearing in thumbs,sore in lumbo-sacral region while exercising,1.0,1
tearing in thumbs,shooting in toes,1.0,1
tearing in thumbs,lameness in forearms,1.0,1
tearing in thumbs,self-injury attempts,1.0,1
tearing in thumbs,aching in lumbo-sacral region while sitting,1.0,1
tearing in thumbs,sprained deltoid feeling,1.0,1
tearing in thumbs,bruised feeling in joints,1.0,1
tearing in thumbs,leg pain worse standing,1.0,1
tearing in thumbs,itching ears as if frostbitten,1.0,1
tearing in thumbs,sharp left-side pains,1.0,1
tearing in thumbs,coldness in gluteal muscles to legs,1.0,1
tearing in thumbs,normal appearance except toes,1.0,1
tearing in thumbs,sternum pain,1.0,1
tearing in thumbs,leg pain better walking,1.0,1
tearing in thumbs,sore in lumbo-sacral region while sitting,1.0,1
tearing in thumbs,numbness,1.0,1
tearing in thumbs,despondent,1.0,1
tearing in thumbs,bruised back feeling,1.0,1
tearing in thumbs,subsultus tendinum,1.0,1
tearing in thumbs,rheumatic gouty stiffness of elbow,1.0,1
tearing in thumbs,no tissue swelling typically,1.0,1
tearing in thumbs,crick from sacrum to nape,1.0,1
tearing in thumbs,bruised feeling in limbs,1.0,1
tearing in thumbs,drawing pain in knee joint,1.0,1
tearing in thumbs,tearing in left forearm bones,1.0,1
tearing in thumbs,splinter-like pain in deltoid,1.0,1
tearing in thumbs,cramps in sole,1.0,1
tearing in thumbs,post-inflammatory contraction,1.0,1
tearing in thumbs,frostbitten toe inflammation,1.0,1
tearing in thumbs,back rheumatism in dorsal region,1.0,1
tearing in thumbs,burning deep in spine,1.0,1
tearing in thumbs,tearing in limbs worse rest,1.0,1
